HYDRTS_ID,Longitude,Latitude
52912,-118.3693673567223,34.175680527949226
58400,-118.46607495808819,34.17779905937886
52758,-118.45517153359091,34.1800390155571
52743,-118.44720446011094,34.17473789629927
52761,-118.44844444170776,34.180048344995576
33367,-118.3912404455014,34.04864618041953
67857,-118.42703844958378,34.17522387587623
52797,-118.42812547100053,34.17560778814058
52801,-118.42674938965446,34.179256197057875
57455,-118.4300213890546,34.17673492628575
8268,-118.29577333832127,34.03038022332176
8257,-118.29412042221543,34.03168831765154
8226,-118.29171808784773,34.031696042926875
8267,-118.29577285612943,34.02945944120751
33533,-118.31857344667863,34.048346913743096
33534,-118.31971402394544,34.04847579706286
65383,-118.41504016631848,34.19745066357757
66108,-118.41398675464481,34.19833508246405
59151,-118.40818155209175,34.19860492316681
54190,-118.41069234798782,34.200127496971554
74134,-118.41501080638565,34.201378879111004
58157,-118.38077225242094,34.13975208400639
50447,-118.38229159081781,34.14119083743091
50458,-118.37894848348179,34.13882622551811
50450,-118.3819727938083,34.138873862899686
50455,-118.37863491939913,34.13703643660968
44307,-118.36116496266527,34.036412294438456
32785,-118.36098481814969,34.03434027510528
32792,-118.35789300736937,34.03732589662193
32771,-118.35973611410597,34.03265392119236
44038,-118.35879110164306,34.03233770442311
41344,-118.35671752216709,34.03233140132551
42731,-118.31750645087764,34.03729038549526
72185,-118.3616968128778,34.15127600200451
50571,-118.44515818546476,34.14539062231541
64669,-118.43832947162392,34.1463057270888
59121,-118.43663852480539,34.141917247033284
68587,-118.54161466818144,34.27842254212854
66846,-118.54232865589317,34.27354230089663
16784,-118.28393938013846,34.04789869039391
9189,-118.27826332541626,34.046103474414345
14215,-118.2795979653356,34.04770083372729
9172,-118.27853114537078,34.0474636019579
9173,-118.27914704670452,34.043450316653896
9170,-118.28104872374506,34.04456027648651
65792,-118.37933232357449,34.27900910719775
65118,-118.38354325956026,34.27642912156213
15501,-118.18788708548155,34.09055183178766
56609,-118.36841938512418,34.27430896030826
67568,-118.6017348403301,34.15190404169346
68556,-118.60373082400545,34.147977069951
50429,-118.38644855414115,34.14065964334476
50430,-118.39185602763783,34.1397335086889
59308,-118.56443720821174,34.20483867372409
71500,-118.56207395913634,34.207138496849446
54290,-118.55230000293511,34.204596213018036
54289,-118.54916109997198,34.20643901757253
58473,-118.54650437374296,34.20546383250559
54397,-118.48575039917536,34.20286376856607
32913,-118.51035987036698,34.03884878278094
54420,-118.47837594042257,34.20493322352194
54415,-118.48161378629565,34.206505560759204
54416,-118.48164715677359,34.20493398403032
40806,-118.35515857061694,34.09558690403178
28086,-118.3530027338448,34.09270984132904
35678,-118.34728362106392,34.09605811221472
28089,-118.34531290441676,34.09240435184174
68762,-118.61437424786543,34.1866385639479
53223,-118.61483360343728,34.1862828745765
62890,-118.61915747988583,34.189120884825606
70999,-118.62135556304943,34.18626444077569
53222,-118.62312279897165,34.186640854894854
66326,-118.60569213143778,34.191018379754404
8378,-118.26465502823231,34.03252947893993
8656,-118.26249181274873,34.03341736587651
15430,-118.2616057540427,34.03319814019735
16533,-118.29494395279023,34.052841372942076
6716,-118.29488767755548,34.04922006234497
6736,-118.29089649360412,34.04929915336607
6725,-118.29251837506207,34.052842876750894
36997,-118.36730580171339,33.98188883665057
1801,-118.28713833394919,33.92101695907573
26337,-118.29154958036997,33.9212352142324
1827,-118.29135755165758,33.917785700510365
37551,-118.46416762323638,33.98083694079055
37553,-118.46270313498586,33.9817590931236
37559,-118.46348740362133,33.98084257847051
41735,-118.46485314109371,33.97711529653618
42080,-118.46141574957417,33.977802819622255
41298,-118.31129264660528,34.049549465903375
33564,-118.31344108210267,34.05085818932838
33567,-118.3146845449874,34.051336053346674
65581,-118.48521859534063,34.24911102433785
40415,-118.3828696580254,34.111169537588985
36456,-118.37798054583631,34.11425497803347
36459,-118.37655191879865,34.11074519272069
44321,-118.47713470561345,34.05517596566076
44322,-118.47841695031411,34.05674026894705
31291,-118.47973334082697,34.054163597132984
31282,-118.48050080271157,34.057707745639476
36871,-118.48423253480748,34.05384059602785
31287,-118.4764457483893,34.05772452526431
41110,-118.3707630218169,34.111446299068
74217,-118.52311757168553,34.25128812362893
73973,-118.5230736278605,34.249419269309854
55979,-118.52156316596046,34.250196272450125
33736,-118.38271911340514,34.05572850718454
33749,-118.37948797295587,34.05825845504552
7841,-118.26098210741195,33.99322158219848
7415,-118.29134455550623,33.93472451839775
7499,-118.28493722212208,33.93722795210042
7702,-118.2959877483207,33.98975309817213
15180,-118.28728469093524,33.992464672618915
7740,-118.28728142740141,33.9904176882862
7728,-118.28727533743951,33.98894080914738
31683,-118.37268904400973,33.95065737704185
31684,-118.37461776387781,33.951496424009186
41131,-118.36968475390668,34.11602851430245
36508,-118.37167451245429,34.11726085643475
38546,-118.31756978016482,33.95111144935469
42596,-118.35933765916997,34.11578977027078
38225,-118.42116434923997,33.99145141470742
38448,-118.41568594939292,33.989521067715735
30018,-118.41620505900842,33.99149950759443
29115,-118.41942534092394,33.98974266020901
71644,-118.6157636708749,34.25523303076494
71646,-118.61530718778504,34.25587671721589
71459,-118.61678266062181,34.2547761949512
42688,-118.41301065909646,33.993293743435686
34033,-118.44430770829364,34.05954437953553
71521,-118.41615284405785,34.260249806598885
17228,-118.28571644882958,34.003594687692974
5164,-118.2848769449181,34.003611511285385
5173,-118.28249796575366,34.000924883186876
5170,-118.28292172438461,34.001871848526996
5160,-118.28250380957621,34.002734941958124
17215,-118.28294149986395,34.00399375763257
42742,-118.42491290125075,34.06114666972462
40766,-118.41832006723223,34.06084994084995
14172,-118.18439282800104,34.112621987100695
14167,-118.18699508251878,34.11090040346597
43099,-118.4772542006166,34.114460103767826
41923,-118.47566055010509,34.117205821345024
37751,-118.47899563128398,33.99355051004872
43417,-118.47798714075675,33.995703105500375
41982,-118.4805412975236,33.99658786515139
43299,-118.47402052112815,34.115851890463894
43301,-118.47410890144265,34.11686027011761
70337,-118.61382139894997,34.26155558574889
3455,-118.28909629707086,33.96111473955306
3460,-118.29413018038795,33.962625543299495
36959,-118.46882527178562,34.05990559055391
3483,-118.28728699107323,33.965378405869764
59546,-118.45407779900611,34.25800599849606
59547,-118.45331325347276,34.2590247339865
69638,-118.45297627720831,34.2616339158883
68717,-118.45470840636449,34.262146940164605
12868,-118.30024221038232,34.11527763616419
56229,-118.5538078192519,34.2570133404485
56227,-118.55070727936155,34.2570895049158
70410,-118.55081072889887,34.26268018286662
54753,-118.3919973189796,34.21014232950513
26543,-118.25762615544772,33.974595891329386
26544,-118.25684110150641,33.974593636236264
32109,-118.38900199969395,33.973021503839426
43543,-118.38778524751349,33.97475569816807
32111,-118.3940630417702,33.973856314140995
42863,-118.39140728480305,33.975205232160015
74437,-118.46588867748969,34.130208549780434
38363,-118.47010205323846,34.126124824795596
40735,-118.44569397946775,34.12620745492589
42245,-118.44745239699967,34.127405003658005
57294,-118.42888179142005,34.21486042707399
2399,-118.3089274948782,33.86546221171939
2398,-118.30895040899141,33.86436851522323
43240,-118.41503694131322,34.12386835150197
2418,-118.29804220719237,33.86185556339861
1575,-118.29960025254567,33.86187648482636
1766,-118.29880066648384,33.866207957201816
60176,-118.4534845210853,34.263483409455304
69902,-118.45245836094081,34.26674413963673
69903,-118.45201485315492,34.267521390658835
39168,-118.32484753759829,34.00902763560282
39115,-118.32236048661416,34.00748269225327
39117,-118.32154933082437,34.00708809091444
41674,-118.31552070605079,34.00980188532326
50162,-118.34344835562979,34.12047200731877
15790,-118.28594362773516,34.024812074463554
13620,-118.21189640112127,34.132289564523326
13615,-118.21138579539172,34.13143988207584
70820,-118.58607234524925,34.268018144676546
81068,-118.5848349044142,34.27144097074263
6197,-118.2585001434108,34.02236565018387
6205,-118.26038965770302,34.02343625247696
16408,-118.1860422635517,34.06413643059819
6194,-118.25772224641078,34.01979553112085
6186,-118.26451443003592,34.02076234997056
6162,-118.26524524282158,34.01913233361764
2296,-118.29486117313694,33.79760253710746
1130,-118.29289660680006,33.796226145046575
37102,-118.44067197247183,34.026649154808695
5453,-118.27192466021727,34.004637433405684
5716,-118.27296742119424,34.00962965260782
5424,-118.27418361945745,34.007511727062436
5421,-118.27380467314725,34.00451727812127
67952,-118.40529440558477,34.26397189923381
68088,-118.40230735541405,34.26389879342702
62687,-118.40398549264201,34.26757584781995
31606,-118.37287050328587,33.97651936198759
6569,-118.22625066395311,34.04376762687261
14692,-118.22292611681546,34.04309211897734
14925,-118.20885363902678,34.04746874494853
6624,-118.21126576555233,34.0442035191682
6630,-118.21268284648842,34.04686764276076
16786,-118.19337886374288,34.138547399323365
13825,-118.19040199335548,34.140740092475404
3784,-118.1912193883966,34.139796198615905
16787,-118.19254376049486,34.138129104450925
63935,-118.34797049777833,34.27293060501013
66911,-118.39755379919029,34.28500197666198
67997,-118.39433409971934,34.284998077387485
13828,-118.18773694421226,34.137841241106734
36771,-118.51171612353643,34.03430165228734
9456,-118.23648650556476,34.04497867415461
9448,-118.23719695541324,34.04645983706301
56513,-118.45103521167128,34.27194976331179
59750,-118.45040656197293,34.268691283447914
72101,-118.44677597421793,34.272287305786136
50614,-118.42275775476068,34.142682383861235
69850,-118.4062592679757,34.14275893004527
50653,-118.4085190607626,34.14685779266241
59652,-118.41082829970578,34.14334129370016
31045,-118.31656292068645,34.04340121972432
31046,-118.3156020590973,34.043387494744444
31042,-118.31322611306062,34.04734201842418
31043,-118.31142814668468,34.04734633878749
8210,-118.29046878278213,34.02851902847551
60898,-118.45730917106502,34.26912219154848
66122,-118.46410519117926,34.26874097358971
62310,-118.46039266800025,34.27174277278065
58526,-118.50537836530118,34.21786294061038
72378,-118.37884801318567,34.22188190675922
71621,-118.37834430719047,34.22394931901869
10186,-118.25087897268834,34.06699675099549
72578,-118.49699238377578,34.214180612287656
10203,-118.24853152291305,34.06814859362208
10204,-118.2483688814102,34.06727389612043
64342,-118.64857131620418,34.19270029985112
64728,-118.65215951846146,34.19241344213224
58255,-118.51839299649053,34.216464430935
59697,-118.51883656001014,34.21393310812843
63292,-118.50864737158375,34.21886168214143
57443,-118.50534795315367,34.220992850584054
55156,-118.5100997410632,34.22092391737481
58531,-118.50443151104466,34.220074010060536
58465,-118.41706209612323,34.277009515143426
58466,-118.41848748956829,34.27597026269309
63233,-118.41174445196556,34.27405922063047
58470,-118.41599921040677,34.27599823714827
58467,-118.41553157712701,34.277053934463694
11670,-118.21628584994033,34.08997022718953
62083,-118.618917278938,34.20840945821275
72950,-118.61489869270314,34.20807986360676
61246,-118.60472675318684,34.21296335246497
67760,-118.60621317432326,34.20915518237474
67761,-118.60695817165383,34.2084412461987
67706,-118.44017531387611,34.156649713683635
68245,-118.43922459106997,34.15477350010775
50132,-118.44560570498176,34.15290735644423
72089,-118.4398825283638,34.156463372679376
62248,-118.49810399652489,34.28225712923423
62240,-118.50191459438452,34.28093564569948
62914,-118.50537278287094,34.28008897737866
9606,-118.25894922418736,34.0364671245058
39897,-118.50067734498276,34.07275627950946
8694,-118.25537565113595,34.03712751978952
8461,-118.25017461863087,34.03204268137479
61912,-118.42673701449894,34.19043904986092
64088,-118.43545432438611,34.18684445378668
53412,-118.4354877549502,34.19043457075081
65104,-118.42633704744588,34.20693135330077
54491,-118.43430001617428,34.20470438306622
69828,-118.42992912339314,34.204696912604376
10480,-118.27891855553369,34.07541711846168
10457,-118.28402138396487,34.074906351189284
41906,-118.33882925364836,34.09338872571447
35684,-118.33993290420541,34.09536555675759
44293,-118.34503418413676,34.09336764856637
44294,-118.34431603402066,34.09337700601174
44441,-118.46871376209363,33.98189823959232
37545,-118.46588704685279,33.982119344354615
38475,-118.46693617621526,33.97982240402602
15414,-118.24941777153606,34.053435163283
15418,-118.24997181376561,34.05231140263242
14786,-118.25284184150381,34.05388776119871
55984,-118.51574611999996,34.25017948343449
66728,-118.51966860389129,34.25055225129484
72253,-118.33588939845815,34.21535270692718
60914,-118.5745294234759,34.1927523546968
